r_mult,pts,exit_reason,sl_pts,entry_px,exit_px,timestamp,date,session,pred_class,regime,direction,confidence,atr_entry,pnl_usd,win,year,month
0.0,0.0,BE,6.0,17052.75,17052.75,2023-05-30 16:21:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9966503977775574,4.321428571428571,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17051.0,17051.0,2023-05-30 16:22:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9958387613296509,4.160714285714286,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17049.5,17049.5,2023-05-30 16:23:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9960620999336243,4.0,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17045.5,17045.5,2023-05-30 16:24:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9947730898857117,4.053571428571429,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17043.0,17043.0,2023-05-30 16:25:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9916602969169617,3.982142857142857,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17041.25,17041.25,2023-05-30 16:26:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.9916548728942871,4.053571428571429,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17040.5,17040.5,2023-05-30 16:27:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9748551249504089,4.428571428571429,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17036.75,17036.75,2023-05-30 16:28:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9905574321746826,4.821428571428571,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17038.25,17038.25,2023-05-30 16:29:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.9877299666404724,4.857142857142857,0.0,0,2023,2023-05
0.0,0.0,BE,6.0,17034.25,17034.25,2023-05-30 16:30:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9887073040008545,5.071428571428571,0.0,0,2023,2023-05
-1.0,-6.0,SL,6.0,17045.25,17039.25,2023-05-30 16:31:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.9868866801261902,6.125,-120.0,0,2023,2023-05
1.6282188841202496,10.839285714286234,TRAIL,6.6571428571428575,17015.75,17004.910714285714,2023-05-30 16:32:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9954423904418945,8.321428571428571,216.78571428572468,1,2023,2023-05
2.7288899430737965,20.544642857141298,TRAIL,7.528571428571429,17018.5,17039.04464285714,2023-05-30 16:33:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.9551710486412048,9.410714285714286,410.89285714282596,1,2023,2023-05
0.0,0.0,BE,8.8,17043.25,17043.25,2023-05-30 16:34:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.9106713533401489,11.0,0.0,0,2023,2023-05
1.7779850746270287,17.017857142858702,TRAIL,9.571428571428571,17038.25,17021.23214285714,2023-05-30 16:35:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9940866231918335,11.964285714285714,340.35714285717404,1,2023,2023-05
0.0,0.0,BE,10.714285714285715,17018.25,17018.25,2023-05-30 16:36:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9910152554512024,13.392857142857142,0.0,0,2023,2023-05
0.0,0.0,BE,11.700000000000001,17031.0,17031.0,2023-05-30 16:37:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.96384197473526,14.625,0.0,0,2023,2023-05
0.0,0.0,BE,12.571428571428571,17046.0,17046.0,2023-05-30 16:38:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.8102309107780457,15.714285714285714,0.0,0,2023,2023-05
0.0,0.0,BE,13.142857142857142,17051.5,17051.5,2023-05-30 16:39:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.7859461307525635,16.428571428571427,0.0,0,2023,2023-05
0.0,0.0,BE,14.0,17063.75,17063.75,2023-05-30 16:42:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9982054233551025,19.142857142857142,0.0,0,2023,2023-05
1.6485969387756216,23.080357142858702,TRAIL,14.0,17055.25,17032.16964285714,2023-05-30 16:43:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9959129691123962,20.339285714285715,461.60714285717404,1,2023,2023-05
0.0,0.0,BE,14.0,17046.0,17046.0,2023-05-30 16:46:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9918169379234314,19.696428571428573,0.0,0,2023,2023-05
0.0,0.0,BE,14.0,17033.25,17033.25,2023-05-30 16:47:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9927190542221069,19.75,0.0,0,2023,2023-05
0.0,0.0,BE,14.0,17036.25,17036.25,2023-05-30 16:48:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.9225174784660339,19.160714285714285,0.0,0,2023,2023-05
1.4630102040815214,20.482142857141298,TRAIL,14.0,17035.75,17015.26785714286,2023-05-30 16:50:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.99751877784729,18.035714285714285,409.64285714282596,1,2023,2023-05
0.0,0.0,BE,14.0,17013.75,17013.75,2023-05-30 16:52:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9984423518180847,18.214285714285715,0.0,0,2023,2023-05
1.6511479591837477,23.116071428572468,TRAIL,14.0,16998.75,16975.633928571428,2023-05-30 16:53:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9964816570281982,18.767857142857142,462.32142857144936,1,2023,2023-05
0.0,0.0,BE,14.0,16967.5,16967.5,2023-05-30 16:54:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9965848922729492,19.732142857142858,0.0,0,2023,2023-05
0.0,0.0,BE,13.85714285714286,16973.25,16973.25,2023-05-30 17:08:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.968087375164032,17.321428571428573,0.0,0,2023,2023-05
-1.0000000000001223,-11.900000000001455,SL,11.9,16992.75,16980.85,2023-05-30 17:21:00,2023-05-30,NY,2,LONG_BREAK,LONG,0.870445191860199,14.875,-238.00000000002913,0,2023,2023-05
0.0,0.0,BE,11.542857142857144,16990.5,16990.5,2023-05-30 17:22:00,2023-05-30,NY,3,SHORT_REV,SHORT,0.9964951872825623,14.428571428571429,0.0,0,2023,2023-05
0.0,0.0,BE,8.1,17133.25,17133.25,2023-06-02 16:34:00,2023-06-02,NY,2,LONG_BREAK,LONG,0.763039767742157,10.125,0.0,0,2023,2023-06
-0.9999999999998627,-9.842857142855792,SL,9.842857142857143,17132.0,17141.842857142856,2023-06-02 16:37:00,2023-06-02,NY,3,SHORT_REV,SHORT,0.9785585403442383,12.303571428571429,-196.85714285711583,0,2023,2023-06
0.0,0.0,BE,11.314285714285715,17146.75,17146.75,2023-06-02 16:43:00,2023-06-02,NY,3,SHORT_REV,SHORT,0.9977280497550964,14.142857142857142,0.0,0,2023,2023-06
0.0,0.0,BE,10.314285714285715,17129.5,17129.5,2023-06-02 16:45:00,2023-06-02,NY,3,SHORT_REV,SHORT,0.981521725654602,12.892857142857142,0.0,0,2023,2023-06
2.814171122994555,30.071428571427532,TRAIL,10.685714285714287,17112.5,17082.428571428572,2023-06-02 16:46:00,2023-06-02,NY,3,SHORT_REV,SHORT,0.9196346998214722,13.357142857142858,601.4285714285506,1,2023,2023-06
0.0,0.0,BE,9.257142857142858,17047.5,17047.5,2023-06-06 16:37:00,2023-06-06,NY,4,LONG_REV,LONG,0.99750155210495,11.571428571428571,0.0,0,2023,2023-06
1.5729166666666667,9.4375,TRAIL,6.0,17150.5,17159.9375,2023-06-07 16:31:00,2023-06-07,NY,2,LONG_BREAK,LONG,0.9959271550178528,6.125,188.75,1,2023,2023-06
2.78125,16.6875,TRAIL,6.0,17161.0,17177.6875,2023-06-07 16:32:00,2023-06-07,NY,2,LONG_BREAK,LONG,0.9904249310493469,7.125,333.75,1,2023,2023-06
0.0,0.0,BE,6.857142857142858,17180.75,17180.75,2023-06-07 16:33:00,2023-06-07,NY,2,LONG_BREAK,LONG,0.8072988986968994,8.571428571428571,0.0,0,2023,2023-06
-1.000000000000184,-7.900000000001455,SL,7.9,17173.75,17181.65,2023-06-07 16:34:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9502573609352112,9.875,-158.00000000002908,0,2023,2023-06
0.0,0.0,BE,9.585714285714287,17190.0,17190.0,2023-06-07 16:36:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.998634397983551,11.982142857142858,0.0,0,2023,2023-06
0.0,0.0,BE,10.471428571428572,17185.75,17185.75,2023-06-07 16:38:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.997379720211029,13.089285714285714,0.0,0,2023,2023-06
0.0,0.0,BE,10.785714285714286,17182.25,17182.25,2023-06-07 16:39:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9911309480667114,13.482142857142858,0.0,0,2023,2023-06
0.0,0.0,BE,11.52857142857143,17172.25,17172.25,2023-06-07 16:40:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9827211499214172,14.410714285714286,0.0,0,2023,2023-06
0.0,0.0,BE,10.442857142857143,17186.25,17186.25,2023-06-07 16:47:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.997680127620697,13.053571428571429,0.0,0,2023,2023-06
0.0,0.0,BE,8.957142857142857,17180.75,17180.75,2023-06-07 16:49:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9780418276786804,11.196428571428571,0.0,0,2023,2023-06
-1.0000000000001164,-8.928571428572468,SL,8.928571428571429,17174.75,17183.678571428572,2023-06-07 16:50:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9739339351654053,11.160714285714286,-178.57142857144936,0,2023,2023-06
1.4749999999998253,13.169642857141298,TRAIL,8.928571428571429,17183.25,17170.08035714286,2023-06-07 16:53:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9911393523216248,11.160714285714286,263.39285714282596,1,2023,2023-06
0.0,0.0,BE,9.22857142857143,17167.5,17167.5,2023-06-07 16:54:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9852355718612671,11.535714285714286,0.0,0,2023,2023-06
-1.0000000000001326,-9.414285714286962,SL,9.414285714285715,17149.75,17159.164285714287,2023-06-07 16:55:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9904454946517944,11.767857142857142,-188.28571428573926,0,2023,2023-06
-1.0000000000000107,-9.742857142857247,SL,9.742857142857144,17162.0,17152.257142857143,2023-06-07 16:56:00,2023-06-07,NY,2,LONG_BREAK,LONG,0.9855647683143616,12.178571428571429,-194.85714285714494,0,2023,2023-06
0.0,0.0,BE,10.457142857142857,17142.25,17142.25,2023-06-07 16:57:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.993485152721405,13.071428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,10.9,17149.75,17149.75,2023-06-07 16:58:00,2023-06-07,NY,2,LONG_BREAK,LONG,0.9631236791610718,13.625,0.0,0,2023,2023-06
-0.9999999999999173,-11.314285714284779,SL,11.314285714285715,17161.0,17149.685714285715,2023-06-07 17:01:00,2023-06-07,NY,2,LONG_BREAK,LONG,0.9825366139411926,14.142857142857142,-226.28571428569558,0,2023,2023-06
0.0,0.0,BE,11.67142857142857,17152.0,17152.0,2023-06-07 17:02:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9846641421318054,14.589285714285714,0.0,0,2023,2023-06
0.0,0.0,BE,12.285714285714286,17133.75,17133.75,2023-06-07 17:03:00,2023-06-07,NY,3,SHORT_REV,SHORT,0.9726212024688721,15.357142857142858,0.0,0,2023,2023-06
0.0,0.0,BE,13.471428571428573,17145.0,17145.0,2023-06-09 16:42:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.997260332107544,16.839285714285715,0.0,0,2023,2023-06
0.0,0.0,BE,12.314285714285715,17158.0,17158.0,2023-06-09 16:46:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.9992597699165344,15.392857142857142,0.0,0,2023,2023-06
-0.9999999999998626,-10.599999999998545,SL,10.600000000000001,17159.0,17169.6,2023-06-09 16:50:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9782021641731262,13.25,-211.9999999999709,0,2023,2023-06
0.0,0.0,BE,10.5,17178.25,17178.25,2023-06-09 16:52:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.9969879984855652,13.125,0.0,0,2023,2023-06
-0.9999999999998558,-10.099999999998545,SL,10.100000000000001,17190.75,17180.65,2023-06-09 16:55:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.899986743927002,12.625,-201.9999999999709,0,2023,2023-06
0.0,0.0,BE,9.82857142857143,17178.75,17178.75,2023-06-09 16:56:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9880543351173401,12.285714285714286,0.0,0,2023,2023-06
0.0,0.0,BE,9.67142857142857,17182.0,17182.0,2023-06-09 16:59:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9833835959434509,12.089285714285714,0.0,0,2023,2023-06
0.0,0.0,BE,9.442857142857143,17185.5,17185.5,2023-06-09 17:01:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.9974585175514221,11.803571428571429,0.0,0,2023,2023-06
-1.0000000000001326,-9.414285714286962,SL,9.414285714285715,17183.25,17192.664285714287,2023-06-09 17:02:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9887881875038147,11.767857142857142,-188.28571428573926,0,2023,2023-06
-1.000000000000066,-9.45714285714348,SL,9.457142857142857,17190.75,17181.292857142857,2023-06-09 17:03:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.8914521336555481,11.821428571428571,-189.14285714286962,0,2023,2023-06
0.0,0.0,BE,9.17142857142857,17183.75,17183.75,2023-06-09 17:04:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9922642707824707,11.464285714285714,0.0,0,2023,2023-06
0.0,0.0,BE,8.614285714285714,17195.75,17195.75,2023-06-09 17:06:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.9186208844184875,10.767857142857142,0.0,0,2023,2023-06
0.0,0.0,BE,9.071428571428571,17177.25,17177.25,2023-06-09 17:09:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9843027591705322,11.339285714285714,0.0,0,2023,2023-06
0.0,0.0,BE,8.72857142857143,17173.75,17173.75,2023-06-09 17:10:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9867165088653564,10.910714285714286,0.0,0,2023,2023-06
0.0,0.0,BE,8.928571428571429,17180.0,17180.0,2023-06-09 17:12:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.9906201362609863,11.160714285714286,0.0,0,2023,2023-06
0.0,0.0,BE,8.9,17190.75,17190.75,2023-06-09 17:14:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.9105574488639832,11.125,0.0,0,2023,2023-06
0.0,0.0,BE,9.014285714285714,17195.0,17195.0,2023-06-09 17:15:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.746932327747345,11.267857142857142,0.0,0,2023,2023-06
-0.9999999999999561,-9.528571428571013,SL,9.52857142857143,17197.25,17206.77857142857,2023-06-09 17:17:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9902738928794861,11.910714285714286,-190.57142857142026,0,2023,2023-06
0.0,0.0,BE,8.014285714285714,17204.25,17204.25,2023-06-09 17:23:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.995881199836731,10.017857142857142,0.0,0,2023,2023-06
0.0,0.0,BE,7.871428571428571,17196.5,17196.5,2023-06-09 17:25:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9847747683525085,9.839285714285714,0.0,0,2023,2023-06
-0.9999999999999172,-7.542857142856519,SL,7.542857142857144,17199.0,17191.457142857143,2023-06-09 17:26:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.871534526348114,9.428571428571429,-150.85714285713038,0,2023,2023-06
0.0,0.0,BE,7.7285714285714295,17191.0,17191.0,2023-06-09 17:27:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.9000101685523987,9.660714285714286,0.0,0,2023,2023-06
-0.9999999999998803,-7.814285714284779,SL,7.814285714285714,17188.0,17195.814285714285,2023-06-09 17:28:00,2023-06-09,NY,3,SHORT_REV,SHORT,0.908118724822998,9.767857142857142,-156.28571428569558,0,2023,2023-06
0.0,0.0,BE,7.642857142857143,17195.75,17195.75,2023-06-09 17:29:00,2023-06-09,NY,2,LONG_BREAK,LONG,0.6923360228538513,9.553571428571429,0.0,0,2023,2023-06
0.0,0.0,BE,8.185714285714287,17484.0,17484.0,2023-06-13 16:07:00,2023-06-13,NY,2,LONG_BREAK,LONG,0.854699432849884,10.232142857142858,0.0,0,2023,2023-06
-1.0000000000002172,-8.128571428573196,SL,8.12857142857143,17482.25,17490.378571428573,2023-06-13 16:08:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.9962617754936218,10.160714285714286,-162.5714285714639,0,2023,2023-06
-0.9999999999998134,-8.357142857141298,SL,8.357142857142858,17498.25,17489.89285714286,2023-06-13 16:11:00,2023-06-13,NY,2,LONG_BREAK,LONG,0.7904176712036133,10.446428571428571,-167.14285714282596,0,2023,2023-06
0.0,0.0,BE,8.457142857142857,17491.75,17491.75,2023-06-13 16:12:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.993259608745575,10.571428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,8.285714285714286,17486.5,17486.5,2023-06-13 16:13:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.992591381072998,10.357142857142858,0.0,0,2023,2023-06
0.0,0.0,BE,7.857142857142858,17480.5,17480.5,2023-06-13 16:14:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.9850924611091614,9.821428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,7.485714285714287,17474.0,17474.0,2023-06-13 16:16:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.9808191657066345,9.357142857142858,0.0,0,2023,2023-06
0.0,0.0,BE,7.257142857142857,17470.5,17470.5,2023-06-13 16:17:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.989138662815094,9.071428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,7.185714285714287,17470.0,17470.0,2023-06-13 16:18:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.990726113319397,8.982142857142858,0.0,0,2023,2023-06
0.0,0.0,BE,6.957142857142857,17459.25,17459.25,2023-06-13 16:21:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.9794649481773376,8.696428571428571,0.0,0,2023,2023-06
2.0603055916774085,22.633928571427532,TRAIL,10.985714285714288,17441.25,17418.616071428572,2023-06-13 16:37:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.8722106218338013,13.732142857142858,452.6785714285507,1,2023,2023-06
0.0,0.0,BE,14.0,17446.0,17446.0,2023-06-13 16:44:00,2023-06-13,NY,3,SHORT_REV,SHORT,0.9974617958068848,23.035714285714285,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17792.5,17792.5,2023-06-16 16:21:00,2023-06-16,NY,2,LONG_BREAK,LONG,0.9953314661979675,7.303571428571429,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17790.5,17790.5,2023-06-16 16:22:00,2023-06-16,NY,3,SHORT_REV,SHORT,0.9758427739143372,7.5,0.0,0,2023,2023-06
0.0,0.0,BE,6.6571428571428575,17799.25,17799.25,2023-06-16 16:23:00,2023-06-16,NY,2,LONG_BREAK,LONG,0.9954109787940979,8.321428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,6.685714285714287,17806.25,17806.25,2023-06-16 16:24:00,2023-06-16,NY,2,LONG_BREAK,LONG,0.9550125002861023,8.357142857142858,0.0,0,2023,2023-06
0.0,0.0,BE,6.557142857142857,17811.25,17811.25,2023-06-16 16:25:00,2023-06-16,NY,2,LONG_BREAK,LONG,0.8061736226081848,8.196428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,7.62857142857143,17795.25,17795.25,2023-06-16 16:26:00,2023-06-16,NY,3,SHORT_REV,SHORT,0.9809514284133911,9.535714285714286,0.0,0,2023,2023-06
1.7942100538600294,14.276785714286234,TRAIL,7.957142857142857,17797.0,17811.276785714286,2023-06-16 16:27:00,2023-06-16,NY,2,LONG_BREAK,LONG,0.9957923889160156,9.946428571428571,285.5357142857247,1,2023,2023-06
-0.9999999999998627,-9.842857142855792,SL,9.842857142857143,17804.5,17814.342857142856,2023-06-16 16:29:00,2023-06-16,NY,3,SHORT_REV,SHORT,0.9968992471694946,12.303571428571429,-196.85714285711583,0,2023,2023-06
1.4597651775488076,18.205357142858702,TRAIL,12.471428571428572,17797.75,17779.54464285714,2023-06-16 16:31:00,2023-06-16,NY,3,SHORT_REV,SHORT,0.9978531002998352,15.589285714285714,364.10714285717404,1,2023,2023-06
0.0,0.0,BE,14.0,17772.0,17772.0,2023-06-16 16:32:00,2023-06-16,NY,3,SHORT_REV,SHORT,0.9906608462333679,17.875,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17589.5,17589.5,2023-06-19 16:40:00,2023-06-19,NY,4,LONG_REV,LONG,0.9234486222267151,4.035714285714286,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17584.25,17584.25,2023-06-19 17:11:00,2023-06-19,NY,1,SHORT_BREAK,SHORT,0.9935904741287231,3.1964285714285716,0.0,0,2023,2023-06
-1.0,-6.0,SL,6.0,17579.75,17585.75,2023-06-19 17:14:00,2023-06-19,NY,1,SHORT_BREAK,SHORT,0.6925146579742432,3.1607142857142856,-120.0,0,2023,2023-06
1.7901785714287446,10.741071428572468,TRAIL,6.0,17580.75,17591.491071428572,2023-06-19 17:16:00,2023-06-19,NY,4,LONG_REV,LONG,0.9986249208450317,3.017857142857143,214.82142857144936,1,2023,2023-06
2.001488095237922,12.008928571427532,TRAIL,6.0,17582.75,17594.758928571428,2023-06-19 17:17:00,2023-06-19,NY,4,LONG_REV,LONG,0.9988276362419128,2.982142857142857,240.17857142855064,1,2023,2023-06
-1.0,-6.0,SL,6.0,17583.25,17589.25,2023-06-19 17:18:00,2023-06-19,NY,1,SHORT_BREAK,SHORT,0.9773492217063904,2.9285714285714284,-120.0,0,2023,2023-06
0.0,0.0,BE,6.0,17585.75,17585.75,2023-06-19 17:21:00,2023-06-19,NY,4,LONG_REV,LONG,0.9937022924423218,2.8035714285714284,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17562.0,17562.0,2023-06-20 10:02:00,2023-06-20,LON,1,SHORT_BREAK,SHORT,0.9977813363075256,3.392857142857143,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17561.25,17561.25,2023-06-20 10:04:00,2023-06-20,LON,4,LONG_REV,LONG,0.9873406291007996,4.017857142857143,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17564.25,17564.25,2023-06-20 10:05:00,2023-06-20,LON,4,LONG_REV,LONG,0.970448911190033,4.357142857142857,0.0,0,2023,2023-06
-1.0,-6.0,SL,6.0,17564.5,17570.5,2023-06-20 10:06:00,2023-06-20,LON,1,SHORT_BREAK,SHORT,0.9970372915267944,4.571428571428571,-120.0,0,2023,2023-06
0.0,0.0,BE,6.0,17569.5,17569.5,2023-06-20 10:07:00,2023-06-20,LON,4,LONG_REV,LONG,0.9901812672615051,4.875,0.0,0,2023,2023-06
-1.0,-6.0,SL,6.0,17573.75,17567.75,2023-06-20 10:08:00,2023-06-20,LON,4,LONG_REV,LONG,0.983948290348053,5.25,-120.0,0,2023,2023-06
-1.0,-6.0,SL,6.0,17570.0,17564.0,2023-06-20 10:14:00,2023-06-20,LON,4,LONG_REV,LONG,0.9957142472267151,5.607142857142857,-120.0,0,2023,2023-06
0.0,0.0,BE,6.0,17566.5,17566.5,2023-06-20 10:16:00,2023-06-20,LON,1,SHORT_BREAK,SHORT,0.9955723285675049,4.678571428571429,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17564.0,17564.0,2023-06-20 10:17:00,2023-06-20,LON,1,SHORT_BREAK,SHORT,0.9977363348007202,4.571428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17563.75,17563.75,2023-06-20 10:18:00,2023-06-20,LON,1,SHORT_BREAK,SHORT,0.995194137096405,4.589285714285714,0.0,0,2023,2023-06
-1.0,-6.0,SL,6.0,17561.0,17567.0,2023-06-20 10:19:00,2023-06-20,LON,1,SHORT_BREAK,SHORT,0.9968068599700928,4.553571428571429,-120.0,0,2023,2023-06
0.0,0.0,BE,6.0,17564.25,17564.25,2023-06-20 10:20:00,2023-06-20,LON,4,LONG_REV,LONG,0.9919232726097107,4.678571428571429,0.0,0,2023,2023-06
-1.0,-6.0,SL,6.0,17561.25,17567.25,2023-06-20 10:22:00,2023-06-20,LON,1,SHORT_BREAK,SHORT,0.9983813762664795,4.392857142857143,-120.0,0,2023,2023-06
2.3229166666666665,13.9375,TRAIL,6.0,17566.5,17580.4375,2023-06-20 10:23:00,2023-06-20,LON,4,LONG_REV,LONG,0.9946923851966858,4.625,278.75,1,2023,2023-06
1.6934523809522943,10.160714285713766,TRAIL,6.0,17571.75,17581.910714285714,2023-06-20 10:24:00,2023-06-20,LON,4,LONG_REV,LONG,0.9898982644081116,4.678571428571429,203.21428571427532,1,2023,2023-06
-1.0,-6.0,SL,6.0,17568.25,17574.25,2023-06-20 10:26:00,2023-06-20,LON,1,SHORT_BREAK,SHORT,0.9967291355133057,4.767857142857143,-120.0,0,2023,2023-06
0.0,0.0,BE,6.0,17573.25,17573.25,2023-06-20 10:27:00,2023-06-20,LON,4,LONG_REV,LONG,0.9899098873138428,5.0,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17577.75,17577.75,2023-06-20 16:27:00,2023-06-20,NY,4,LONG_REV,LONG,0.9501165747642517,5.25,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17566.25,17566.25,2023-06-20 16:28:00,2023-06-20,NY,1,SHORT_BREAK,SHORT,0.9814279079437256,5.857142857142857,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17562.5,17562.5,2023-06-20 16:29:00,2023-06-20,NY,1,SHORT_BREAK,SHORT,0.927919328212738,6.071428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,6.0,17560.75,17560.75,2023-06-20 16:30:00,2023-06-20,NY,1,SHORT_BREAK,SHORT,0.9954617619514465,6.678571428571429,0.0,0,2023,2023-06
4.346590909090744,27.321428571427532,TRAIL,6.285714285714286,17572.75,17600.071428571428,2023-06-20 16:31:00,2023-06-20,NY,4,LONG_REV,LONG,0.9953823685646057,7.857142857142857,546.4285714285506,1,2023,2023-06
1.7627917414722376,14.026785714286234,TRAIL,7.957142857142857,17591.5,17605.526785714286,2023-06-20 16:32:00,2023-06-20,NY,4,LONG_REV,LONG,0.9064653515815735,9.946428571428571,280.5357142857247,1,2023,2023-06
0.0,0.0,BE,12.100000000000001,17569.5,17569.5,2023-06-20 17:01:00,2023-06-20,NY,1,SHORT_BREAK,SHORT,0.9512147903442383,15.125,0.0,0,2023,2023-06
0.0,0.0,BE,12.02857142857143,17583.25,17583.25,2023-06-20 17:04:00,2023-06-20,NY,4,LONG_REV,LONG,0.9665589928627014,15.035714285714286,0.0,0,2023,2023-06
0.0,0.0,BE,12.12857142857143,17576.75,17576.75,2023-06-20 17:07:00,2023-06-20,NY,4,LONG_REV,LONG,0.9705895185470581,15.160714285714286,0.0,0,2023,2023-06
0.0,0.0,BE,11.957142857142857,17583.5,17583.5,2023-06-20 17:09:00,2023-06-20,NY,4,LONG_REV,LONG,0.9732702970504761,14.946428571428571,0.0,0,2023,2023-06
0.0,0.0,BE,11.52857142857143,17561.0,17561.0,2023-06-20 17:15:00,2023-06-20,NY,1,SHORT_BREAK,SHORT,0.9916478395462036,14.410714285714286,0.0,0,2023,2023-06
0.0,0.0,BE,11.42857142857143,17546.5,17546.5,2023-06-20 17:16:00,2023-06-20,NY,1,SHORT_BREAK,SHORT,0.9893854260444641,14.285714285714286,0.0,0,2023,2023-06
